source_id,cohort,sde,period,depth,flat_bottom,asymmetry,depth_cv,se_snr,verdict,ra_deg,dec_deg,known_planet,known_toi,simbad_otype,identity,offset_pix,offset_arcsec,centroid_status,centroid_verdict
5812526546176162304,2,12.745083311607196,0.8200000000000003,0.0017950144356455,0.1153846153846153,0.376902584059184,0.4616220042277541,4.697856301909385,RESIDUAL,268.8461601248834,-66.96271735376433,False,False,PM*,unknown,0.8916884270937083,18.72545696896788,ok,on_target
5625627500938513152,0,12.631663224643336,0.8000000000000003,0.001553720596531,0.391304347826087,0.1677096573686979,0.5531267230737386,7.689824046389774,RESIDUAL,133.95441796325622,-36.16775433342728,False,False,PM*,unknown,0.6248700854728706,13.122271794930285,ok,on_target
6864624586860772224,2,12.629077698544204,0.9800000000000004,0.0502568776456218,0.1621621621621621,0.0693341969958913,0.6463556722633061,154.23059905247416,RESIDUAL,296.9925288670996,-22.95588473367668,False,False,PM*,unknown,0.6984670715058243,14.66780850162231,ok,on_target
3141985769228354688,1,12.590501375994911,0.6800000000000002,0.002334296448577,0.2222222222222222,0.253932230715595,0.5376478690829513,3.6400493701192858,RESIDUAL,114.48225409784212,6.896308127716996,False,False,*,unknown,3.951197697564214,82.9751516488485,ok,background_blend
3129323862046102272,2,12.521948195014565,12.800000000000011,0.0048321265865577,0.1538461538461538,0.4052428275830554,,326.9110293697755,RESIDUAL,102.44213063918149,5.178848094181275,False,False,,unknown,3.986890207896869,83.72469436583425,ok,background_blend
4841780580550241152,2,12.32168614232986,2.3200000000000016,0.0035337815048988,0.5,0.2343174889589356,0.3402859376902812,10.69539040201588,RESIDUAL,58.37982393238414,-42.959676432068434,False,False,PM*,unknown,3.106371428933245,65.23380000759815,ok,background_blend
3792978566485942144,0,12.30271330279164,1.4200000000000008,0.0319439862011086,0.4285714285714285,0.1657142423092907,0.9915130744077988,78.6341856207191,RESIDUAL,174.6517277195793,-2.1773258599381102,False,False,PM*,unknown,0.18459526308123467,3.876500524705928,ok,on_target
6236693221360562816,2,12.285559559201603,12.980000000000013,0.048956715454393,0.5,0.4554958058637014,,893.9195078595053,RESIDUAL,237.4233216607857,-24.51934153684701,False,False,PM*,unknown,,,too_few_cadences,too_few_cadences
4346207187853945856,2,12.27809764842401,12.92000000000001,0.041169979179177,0.5,0.7340694381392731,,827.1054226937084,RESIDUAL,239.1555949358205,-10.821555835148647,False,False,*,unknown,,,too_few_cadences,too_few_cadences
4575882934831120512,2,12.201867355670124,1.4600000000000009,0.0017265421138303,0.2666666666666666,0.2163821350796203,0.5739336230987279,4.642021465667079,RESIDUAL,270.380154794142,20.742901055156537,False,False,PM*,unknown,1.1940053230068624,25.074111783144108,ok,background_blend
811714360423246848,1,12.161174564996667,4.080000000000004,0.0028940057655634,0.5,0.2986530854748092,,17.32564939935305,RESIDUAL,141.85791511810388,39.42815750732929,False,False,PM*,unknown,0.9788601336658524,20.5560628069829,ok,on_target
6251760619472670336,2,12.131787977728086,1.2200000000000006,0.025489962993644,0.5454545454545454,0.283838418697725,0.6121477362393657,14.67843394997264,RESIDUAL,232.90483989367303,-21.946849574199884,False,False,*,unknown,0.4824236439586858,10.1308965231324,ok,on_target
3049408019744514176,1,12.127964915766173,1.1800000000000006,0.0088339252146407,0.3571428571428571,0.3792484574725081,0.2796044348776274,9.788424692955006,RESIDUAL,104.49001555246222,-10.218051082952025,False,False,PM*,unknown,0.8771106322647224,18.41932327755917,ok,on_target
6509396427444601728,2,11.872466098325065,3.940000000000003,0.0089825133966481,0.75,1.876772993807627,,31.71250883901453,RESIDUAL,333.5014341300139,-54.1168681830809,False,False,PM*,unknown,1.3923328269936095,29.238989366865805,ok,background_blend
894344888336786176,1,11.772568982854374,0.8400000000000003,0.0006605104707295,0.1481481481481481,0.2084398150040866,1.12471419602506,4.164009565655998,RESIDUAL,114.24250264487884,34.3840038500267,False,False,Em*,unknown,1.869640340396636,39.26244714832936,ok,background_blend
3481447408639172224,0,11.713963457203034,0.9000000000000004,0.0011300484230319,0.3076923076923077,0.2744822067129495,0.9850669250182628,3.8487597523807575,RESIDUAL,172.00872649486917,-31.65974066386687,False,False,PM*,unknown,1.9259041222072584,40.44398656635242,ok,background_blend
6267828160846015104,2,11.535524462912434,12.940000000000012,0.0872186331043113,0.4,0.1789754478525596,,478.92474938501607,RESIDUAL,237.4310920176057,-11.44779537649913,False,False,,unknown,,,too_few_cadences,too_few_cadences
3029094168768470272,1,11.508931669064827,0.6600000000000001,0.0027865422118533,0.1875,0.1642095411477127,0.3817886371151716,4.6638194097614045,RESIDUAL,115.272307980281,-15.64635933182436,False,False,,unknown,1.4763152930220873,31.002621153463835,ok,background_blend
6377724897792245632,1,11.504822692597957,1.4400000000000008,0.0013075418132502,0.2857142857142857,0.3485078205580294,0.6209288567949396,4.564576940522634,RESIDUAL,358.527779789726,-75.93389395137582,False,False,PM*,unknown,1.1822403054333137,24.827046414099588,ok,background_blend
6053335088953294848,0,11.500514563615534,1.2800000000000007,0.000798008101688,0.125,0.4200428026671634,0.3715714803474049,4.833051022011973,RESIDUAL,182.71457480349056,-64.42455221471947,False,False,PM*,unknown,1.9878793727620776,41.74546682800364,ok,background_blend
6239884618280787584,2,11.493481532323983,12.980000000000013,0.0955212349612141,0.6666666666666666,0.4988196189875591,,592.1486414087983,RESIDUAL,236.96045235471203,-23.79474988988873,False,False,,unknown,,,too_few_cadences,too_few_cadences
5857232929515918336,2,11.439305062725229,1.3000000000000007,0.0824481714235655,0.131578947368421,0.1511818100171108,0.3649532526931723,2.524050634420247,RESIDUAL,192.6435472237389,-68.3502638803715,False,False,*,unknown,0.807456908444667,16.956595077338008,ok,on_target
3168125245131332608,2,11.350684350351916,0.56,0.0030862602735716,0.1333333333333333,0.1565590242567202,0.8036533677131118,51.52001912289213,RESIDUAL,108.78759253942684,15.9284037838696,False,False,PM*,unknown,0.29478556766097175,6.190496920880407,ok,on_target
5247165398115868160,1,11.212252325087835,0.9200000000000004,0.0020594297881894,0.2758620689655172,0.1742769866571384,0.2541836827766369,3.3986736764977947,RESIDUAL,141.6736948492665,-67.20008004669397,False,False,PM*,unknown,0.5325105145698901,11.18272080596769,ok,on_target
325590033212822144,0,11.210207518182369,1.1000000000000003,0.0021919987314364,0.08,0.160970504307429,0.4203491608451578,7.331947371285027,RESIDUAL,33.50079846369829,32.957392399844686,False,False,,unknown,0.7925062763390591,16.642631803120242,ok,on_target
5723032175187265024,0,11.056961529256895,1.2000000000000006,0.0018730574045981,0.1875,0.4648238387213834,0.7704804307109683,5.296923259431885,RESIDUAL,125.0075548390236,-15.07586602015152,False,False,*,unknown,1.3445848792921058,28.23628246513422,ok,background_blend
1397924585409290240,2,11.003672104322002,2.940000000000002,0.0722179915374079,0.6666666666666666,0.0142511126268769,1.0503480776003304,272.86738473472167,RESIDUAL,237.35313792371403,46.1395982409362,False,False,*,unknown,,,err:ConnectionError,err:ConnectionError
2102699611691473280,0,10.976785340454192,1.0800000000000003,0.0063789501112482,0.1666666666666666,0.0429263610501412,0.6325104163799704,32.42357045944404,RESIDUAL,289.2484099704823,42.566155802069616,False,False,PM*,unknown,0.5743407610226606,12.061155981475872,ok,on_target
4497077874155680128,2,10.93436646428246,2.820000000000002,0.0026724306801291,0.2727272727272727,0.5595434003822475,0.3110730127612348,10.257497708371975,RESIDUAL,272.93487085763894,13.21734232535818,False,False,PM*,unknown,3.224964462828703,67.72425371940275,ok,background_blend
5754757758571956224,0,10.928101170161934,0.8400000000000003,0.0016765045921078,0.15,0.4899263467763935,0.7579050889739749,3.869772555990256,RESIDUAL,127.28046085513384,-7.668470008391379,False,False,*,unknown,1.7959579968044548,37.71511793289355,ok,background_blend
5184561709989384704,2,10.84969505258384,0.7800000000000002,0.0011927687082072,0.1904761904761904,0.3042463848084211,1.3026781624854211,11.008804756057566,RESIDUAL,42.59274697930212,-4.917274509358607,False,False,,unknown,0.19525985917473893,4.100457042669517,ok,on_target
5931456595863942784,1,10.84723162453786,0.6600000000000001,0.0027243946597201,0.1666666666666666,0.2117403415163192,0.7625422835806653,4.736008092716433,RESIDUAL,245.037129204332,-56.11167942133992,False,False,*,unknown,0.5651273541927079,11.867674438046866,ok,on_target
6661356978880193024,2,10.826484664328008,1.1800000000000006,0.0110930086248222,0.52,0.1714322912533808,0.1128021319161391,7.306282326659779,RESIDUAL,285.64788701255657,-48.71348095894112,False,False,PM*,unknown,0.606137062872921,12.728878320331342,ok,on_target
6898307404019931392,2,10.75355803634887,1.4800000000000009,0.0248928435059362,0.1578947368421052,0.3126209882507553,0.2037758299098208,16.848714734492553,RESIDUAL,322.22066354584194,-6.564334882248279,False,False,*,unknown,0.6075693423030546,12.758956188364149,ok,on_target
5094194949543169664,2,10.717158047532584,1.580000000000001,0.0019513286299461,0.5555555555555556,0.7618417636636227,0.7632881881041365,6.849021455793163,RESIDUAL,60.57222345123101,-20.026956656803826,False,False,,unknown,0.7013498128652643,14.72834607017055,ok,on_target
2173928934175297920,0,10.706360638260126,0.7600000000000002,0.000743875615777,0.1,0.1507734917037705,1.0260420385843023,3.1294770911910743,RESIDUAL,326.7757804471412,54.45189401981147,False,False,PM*,unknown,0.682263007103108,14.32752314916527,ok,on_target
5579523608293108096,0,10.688456054697594,1.2400000000000009,0.0241466126559025,0.4230769230769231,0.0325335508140966,0.5307985388724258,77.25169805886505,RESIDUAL,103.96463269365664,-34.60051740865607,False,False,,unknown,1.574499197201741,33.064483141236565,ok,background_blend
1999186471750022784,0,10.626381512240592,0.6600000000000001,0.0014189067089731,0.2777777777777778,0.2528217234981703,1.4628234660540107,2.891940079493974,RESIDUAL,358.55875647581115,58.45255850379648,False,False,PM*,unknown,1.1980234586584722,25.158492631827915,ok,background_blend
6476184995828855296,1,10.58158467968739,1.7800000000000011,0.0041171842446727,0.5384615384615384,0.2967069961275906,0.2916250167278875,8.50061538015545,RESIDUAL,314.9807469991678,-53.98567038940882,False,False,,unknown,2.78059700040794,58.392537008566734,ok,background_blend
4212260420768836864,1,10.568940831156374,1.9400000000000013,0.0034964398955426,0.5,0.455198666372477,0.7585340225729067,13.105277938505363,RESIDUAL,288.76995403076904,-4.499513325039623,False,False,PM*,unknown,3.727807804248962,78.2839638892282,ok,background_blend
5910679502517640448,2,10.558264039915192,2.4200000000000017,0.0051077780011222,0.2727272727272727,0.1705859999877471,0.2276962228049421,11.733014447273511,RESIDUAL,263.3939337362706,-61.520003257087694,False,False,,unknown,1.5436142781476492,32.41589984110063,ok,background_blend
3059157050053507840,1,10.503030695927226,1.4600000000000009,0.0033178636150947,0.1428571428571428,0.1968118179203727,0.3438118833677895,8.022026930183333,RESIDUAL,108.0813424658733,-5.308164849668816,False,False,*,unknown,1.3378284199848989,28.09439681968288,ok,background_blend
510572208772583296,1,10.47918045968618,2.740000000000002,0.0111767602188358,0.5384615384615384,0.1847215363530327,0.3911479120644792,22.42130128897684,RESIDUAL,19.811103269483503,61.58304220147592,False,False,*,unknown,1.7146121356752368,36.00685484917997,ok,background_blend
5353869531280517248,2,10.476949493466869,2.780000000000002,0.0028890333081816,0.3846153846153846,0.6203275026755029,0.351671451710794,8.937476170805734,RESIDUAL,160.04310919623265,-54.4554984177799,False,False,PM*,unknown,0.8789762814997291,18.45850191149431,ok,on_target
3126683281791729280,0,10.414585208487855,2.720000000000002,0.0016463541342052,0.4444444444444444,0.2549451679380051,0.6754857117488666,5.704797588084793,RESIDUAL,99.93374305988836,1.841866359406073,False,False,,unknown,3.669794185017876,77.0656778853754,ok,background_blend
5920839569767196672,0,10.399614915205747,1.0400000000000005,0.0015202125179547,0.1379310344827586,0.2050246858002583,0.3155372412164198,2.922540964969264,RESIDUAL,267.8255502633568,-54.75846304210554,False,False,*,unknown,0.0786046428423731,1.6506974996898367,ok,on_target
4329170010364926720,2,10.393177813219133,12.84000000000001,0.1230782739757415,0.6666666666666666,0.2969192482561966,,439.4658343110044,RESIDUAL,242.9813566105257,-15.091808620743253,False,False,,unknown,,,too_few_cadences,too_few_cadences
5880052022016468608,2,10.273681430553465,0.8800000000000003,0.0022180331987297,0.1071428571428571,0.1724256451288992,0.6751876405609045,5.0212211470624,RESIDUAL,227.53824737872296,-58.39707699433177,False,False,,unknown,0.0913158318756757,1.9176324693891909,ok,on_target
4200139812588487936,1,10.108964104320837,1.3000000000000007,0.0019796147579913,0.1363636363636363,0.1813840729536185,0.3801424534945262,6.891047264619707,RESIDUAL,289.6508192052796,-10.034877735418748,False,False,PM*,unknown,0.936308011595818,19.662468243512176,ok,on_target
3788580279456572928,2,10.098985298085038,1.4600000000000009,0.013531450038793,0.4814814814814814,0.2185557006459515,0.2229500298354718,9.78079825326751,RESIDUAL,167.61414361635332,-3.994446135066045,False,False,Pe*,unknown,0.1195393451253367,2.510326247632071,ok,on_target
5560585448219547264,2,10.052477690786214,0.9400000000000004,0.0037804042471762,0.1851851851851851,0.1722649944670918,0.2563234841249285,2.62766079374662,RESIDUAL,110.94737785205754,-41.84297671473748,False,False,,unknown,1.6653385202905666,34.972108926101896,ok,background_blend
3321694893176291968,2,9.936080116751093,12.800000000000011,0.0029578110976061,0.2857142857142857,0.7681885228136442,,94.6453967166752,RESIDUAL,89.30694247461453,5.65602967723695,False,False,,unknown,0.4680287415627372,9.828603572817482,ok,on_target
5241873719230682624,2,9.928691246390445,1.8600000000000008,0.0120997521947608,0.1052631578947368,0.3237437046263889,0.5798749979741191,7.002043429595341,RESIDUAL,164.5325515113439,-61.87386350110456,False,False,PM*,unknown,3.5154813458634955,73.8251082631334,ok,background_blend
6048226895317133824,2,9.908787132138176,12.880000000000011,0.0673173351714742,0.4285714285714285,1.0272021981388466,,226.8915532447288,RESIDUAL,250.2775176755797,-22.7849675498629,False,False,*,unknown,,,too_few_cadences,too_few_cadences
3505320584919956864,1,9.869279163266564,4.000000000000004,0.002467072587112,0.3,0.6534796271299119,1.377261963992726,12.747413783693991,RESIDUAL,194.8171968280953,-21.81300452391902,False,False,PM*,unknown,1.5166772633658303,31.85022253068244,ok,background_blend
93357127133226496,2,9.85489822102431,3.2000000000000024,0.0054745723129787,0.75,0.6407382390184735,8.955434844743662,17.383594932476107,RESIDUAL,32.928551783798255,20.142033187782648,False,False,,unknown,0.2126797794514121,4.466275368479655,ok,on_target
4346303292043380096,2,9.835468161325071,12.940000000000012,0.0429842692555632,0.5,0.3853340975885817,,776.2573514264022,RESIDUAL,238.9393937076627,-10.761624867790644,False,False,PM*,unknown,,,too_few_cadences,too_few_cadences
2233850977856841216,1,9.791160382386458,0.6800000000000002,0.0007132237652204,0.1666666666666666,0.2216200164905396,1.0879294842839715,6.051449347356321,RESIDUAL,300.2180112572316,55.328175031720896,False,False,PM*,unknown,0.4765046099632497,10.006596809228244,ok,on_target
4039146090234157952,2,9.72816706025946,0.7200000000000002,0.0030033115572241,0.131578947368421,0.0500968253219417,0.9317319104347638,12.830816151369328,RESIDUAL,271.49836782082167,-34.51317491556592,False,False,,unknown,0.8227520089775477,17.2777921885285,ok,on_target
4133418977409228416,1,9.650402780118434,12.880000000000011,0.0162263979377914,0.75,0.2905038483407486,,424.8544640772112,RESIDUAL,252.22900792000192,-16.798650928743317,False,False,PM*,unknown,,,too_few_cadences,too_few_cadences
4316673545319892480,1,9.644087201585108,1.520000000000001,0.001246101690283,0.2777777777777778,0.167687274528192,0.5640999021096557,5.3234201776552,RESIDUAL,292.5255794706621,14.136461188883835,False,False,PM*,unknown,0.9261073683703324,19.44825473577698,ok,on_target
5303706031240822656,0,9.559293964097066,2.3800000000000017,0.0027843945071361,0.15,0.1761096696540265,0.4679265765493811,8.124600638459876,RESIDUAL,138.30889671194012,-57.79950089464128,False,False,*,unknown,5.863218566379892,123.12758989397771,ok,background_blend
4398898430756599936,2,9.558421921027024,12.940000000000012,0.0615512143233416,0.25,0.2807384750725165,,107.52586018096908,RESIDUAL,237.6658677611556,-5.751621667176098,False,False,,unknown,,,too_few_cadences,too_few_cadences
1012999342779262592,1,9.463757309043498,0.8000000000000003,0.0006726783654273,0.1071428571428571,0.3578703413702198,1.1392609845758743,4.762987305407013,RESIDUAL,139.08921243801038,49.918897286531205,False,False,PM*,unknown,3.387233446520312,71.13190237692655,ok,background_blend
4118107900170356608,2,9.463336401667917,12.980000000000013,0.0129669867259518,0.3333333333333333,1.005405441191074,,127.58851621278848,RESIDUAL,264.02897744340765,-21.05714378006269,False,False,PM*,unknown,0.4495696479415693,9.440962606772954,ok,on_target
3015801378121410560,2,9.454296282595118,12.940000000000012,0.0029522570164561,0.2857142857142857,0.971107357188225,,11.785198492415326,RESIDUAL,85.39457708974257,-7.850088003177716,False,False,Y*O,unknown,2.7227464610731857,57.1776756825369,ok,background_blend
1889222836382707072,2,9.405573563863976,5.260000000000004,0.0031853847167129,0.5,0.3173426793809387,,12.184031758771932,RESIDUAL,339.9954896097873,32.30647717473492,False,False,PM*,unknown,2.561601120723584,53.79362353519525,ok,background_blend
6251797345730567424,2,9.388586632101338,12.86000000000001,0.0405517158777646,0.5,0.267261648835792,,1026.444361561598,RESIDUAL,232.4173295092921,-21.95595760256862,False,False,PM*,unknown,,,too_few_cadences,too_few_cadences
3113210927158737024,2,9.352529819070291,1.2200000000000006,0.0063390867441608,0.12,0.4752494130956206,0.1906523704916021,2.2949645361958613,RESIDUAL,102.3217096589844,-0.5105613524672052,False,False,*,unknown,2.2627963824789603,47.51872403205817,ok,background_blend
5823322960103477888,2,9.32064615030651,1.7800000000000011,0.0016331942111063,0.15,0.1922291233256713,0.2764919659623052,6.167722718360266,RESIDUAL,232.49118537282027,-68.20729608320873,False,False,*,unknown,0.7729258457640825,16.231442761045734,ok,on_target
2008262287406268160,0,9.28170637419208,2.600000000000002,0.0016668965738242,0.2631578947368421,0.5528350999871169,0.2042433686146452,6.554632140791167,RESIDUAL,341.25073581298585,58.89298471401127,False,False,*,unknown,2.76881654446789,58.14514743382569,ok,background_blend
4679913124409972736,1,9.245006810283622,1.0200000000000005,0.0026377264454973,0.1428571428571428,0.1953055645209841,0.6941223291757425,11.519636553103329,RESIDUAL,60.955537415671294,-61.05523077913411,False,False,PM*,unknown,2.5582388439292103,53.723015722513416,ok,background_blend
6318869857127906048,0,9.238447605662993,1.1800000000000006,0.0014502640852885,0.1176470588235294,0.2292254932228034,0.8141472943674825,3.4150930386334104,RESIDUAL,227.62379546619647,-10.954723680216956,False,False,,unknown,0.6448217830528225,13.541257444109272,ok,on_target
5711948685671601024,2,9.21710236855769,1.2200000000000006,0.0023810006584006,0.125,0.1702969668850324,0.3336855381852691,5.466099715301638,RESIDUAL,117.62753723282748,-21.72921472841957,False,False,PM*,unknown,0.9391349322894662,19.72183357807879,ok,on_target
4881515418950885248,0,9.157380157876652,3.820000000000003,0.0018424915176061,0.5,0.695801141169984,0.2254946293243692,6.288487022550629,RESIDUAL,74.18589219115886,-26.21981014536289,False,False,*,unknown,1.07617878383565,22.59975446054865,ok,background_blend
4480346266423092864,0,9.07360252841705,1.2000000000000006,0.0012121755242906,0.1764705882352941,0.264658954770924,0.5290179656158909,7.160110790165678,RESIDUAL,276.378138361395,9.743027280386652,False,False,PM*,unknown,1.9631612949857056,41.22638719469983,ok,background_blend
625195441268968960,2,9.054274889261444,0.9600000000000004,0.0024805975114791,0.1515151515151515,0.2173350088074452,1.504869208473728,15.503402672414053,RESIDUAL,153.00190922001633,19.377895991151465,False,False,PM*,unknown,1.8588871405123328,39.03662995075899,ok,background_blend
4045497453513668352,2,9.02673479159693,1.580000000000001,0.01759040033027,0.2777777777777778,0.17862872262683,0.3037985355367298,5.93668804504735,RESIDUAL,274.26868515130457,-32.91582428844727,False,False,*,unknown,0.7212104809522688,15.145420099997644,ok,on_target
3445587592813622016,0,9.003980469094948,0.5,0.0005643660921372,0.1538461538461538,0.1701284954553038,1.5599021587017528,14.772856796394027,RESIDUAL,81.41875741587549,28.76492982611845,False,False,PM*,unknown,2.5760060555834725,54.09612716725293,ok,background_blend
5332493994454438656,1,8.991759542862036,2.3800000000000017,0.0175739194333857,0.5714285714285714,1.3086805796941148,2.251025307402464,23.748663578180853,RESIDUAL,177.84393660286193,-64.97119198074611,False,False,*,unknown,1.0129137192933466,21.27118810516028,ok,background_blend
2065850716434737280,1,8.957463005252931,2.5000000000000018,0.0032981737230064,0.5,0.3528912008679919,0.3243837467503378,8.697721890495739,RESIDUAL,312.87241913508257,41.85872123845817,False,False,*,unknown,2.3903533931059973,50.19742125522594,ok,background_blend
945067459967589760,1,8.939818537704777,1.9400000000000013,0.0028333563936975,0.2857142857142857,0.160735980870891,0.2944690865926261,8.445248703346707,RESIDUAL,99.90942570108942,39.114484783459815,False,False,*,unknown,0.2157977779162699,4.531753336241668,ok,on_target
4768780567608340608,1,8.936550376253738,1.4600000000000009,0.0018129992830058,0.2,0.3002192297193122,0.545206566921267,8.669959908050254,RESIDUAL,85.59069285800147,-53.757623419735125,False,False,*,unknown,0.554362033706856,11.641602707843976,ok,on_target
1834102703593748864,1,8.913804599303132,6.940000000000006,0.0048719894547587,0.5714285714285714,0.376929761123463,0.261187510418955,18.56614844981809,RESIDUAL,299.846617085589,23.64425433732722,False,False,PM*,unknown,0.6899769991745858,14.4895169826663,ok,on_target
189442593589992704,0,8.91070933919841,1.1000000000000003,0.0006880028211868,0.125,0.1706284105899302,0.7113875866638796,4.092740369622035,RESIDUAL,83.82331652599879,36.67861339215344,False,False,PM*,unknown,2.1004051449263583,44.108508043453526,ok,background_blend
4498144640947478400,2,8.888570912784175,0.8000000000000003,0.0041149493830847,0.1428571428571428,0.1641384758851281,0.9468854379898466,6.141195026511319,RESIDUAL,272.18231379636694,14.41028351222997,False,False,PM*,unknown,2.067374446489113,43.41486337627137,ok,background_blend
