source_id,cohort,sde,period,depth,flat_bottom,asymmetry,depth_cv,se_snr,verdict,ra_deg,dec_deg,known_planet,known_toi,simbad_otype,identity,offset_pix,offset_arcsec,centroid_status,centroid_verdict
6053335088953294848,0,11.500514563615534,1.2800000000000007,0.000798008101688,0.125,0.4200428026671634,0.3715714803474049,4.833051022011973,RESIDUAL,182.71457480349056,-64.42455221471947,False,False,PM*,unknown,1.9878793727620776,41.74546682800364,ok,background_blend
1397924585409290240,2,11.003672104322002,2.940000000000002,0.0722179915374079,0.6666666666666666,0.0142511126268769,1.0503480776003304,272.86738473472167,RESIDUAL,237.35313792371403,46.1395982409362,False,False,*,unknown,0.2139631327496234,4.493225787742093,ok,on_target
4497077874155680128,2,10.93436646428246,2.820000000000002,0.0026724306801291,0.2727272727272727,0.5595434003822475,0.3110730127612348,10.257497708371975,RESIDUAL,272.93487085763894,13.21734232535818,False,False,PM*,unknown,3.224964462828703,67.72425371940275,ok,background_blend
6661356978880193024,2,10.826484664328008,1.1800000000000006,0.0110930086248222,0.52,0.1714322912533808,0.1128021319161391,7.306282326659779,RESIDUAL,285.64788701255657,-48.71348095894112,False,False,PM*,unknown,0.606137062872921,12.728878320331342,ok,on_target
2173928934175297920,0,10.706360638260126,0.7600000000000002,0.000743875615777,0.1,0.1507734917037705,1.0260420385843023,3.1294770911910743,RESIDUAL,326.7757804471412,54.45189401981147,False,False,PM*,unknown,0.682263007103108,14.32752314916527,ok,on_target
4212260420768836864,2,10.568940831156374,1.9400000000000013,0.0034964398955426,0.5,0.455198666372477,0.7585340225729067,13.105277938505363,RESIDUAL,288.76995403076904,-4.499513325039623,False,False,PM*,unknown,3.727807804248962,78.2839638892282,ok,background_blend
5920839569767196672,0,10.399614915205747,1.0400000000000005,0.0015202125179547,0.1379310344827586,0.2050246858002583,0.3155372412164198,2.922540964969264,RESIDUAL,267.8255502633568,-54.75846304210554,False,False,*,unknown,0.0786046428423731,1.6506974996898367,ok,on_target
3505320584919956864,2,9.869279163266564,4.000000000000004,0.002467072587112,0.3,0.6534796271299119,1.377261963992726,12.747413783693991,RESIDUAL,194.8171968280953,-21.81300452391902,False,False,PM*,unknown,1.5166772633658303,31.850222530682437,ok,background_blend
3853326086809478016,2,9.851945868037316,1.540000000000001,0.0035653238842835,0.1891891891891892,0.1164360355196362,0.3530518885305194,6.442043715933257,RESIDUAL,146.01912121265266,6.460764876816528,False,False,*,unknown,1.2142912633713696,25.500116530798763,ok,background_blend
2233850977856841216,2,9.791160382386458,0.6800000000000002,0.0007132237652204,0.1666666666666666,0.2216200164905396,1.0879294842839715,6.051449347356321,RESIDUAL,300.2180112572316,55.328175031720896,False,False,PM*,unknown,0.4765046099632497,10.006596809228244,ok,on_target
4133418977409228416,2,9.650402780118434,12.880000000000011,0.0162263979377914,0.75,0.2905038483407486,,424.8544640772112,RESIDUAL,252.22900792000192,-16.798650928743317,False,False,PM*,unknown,,,too_few_cadences,too_few_cadences
6729923898381546496,1,9.523596653314986,2.2600000000000016,0.0013222978184361,0.3571428571428571,0.1466635123023519,0.1984008508010031,8.126786879265099,RESIDUAL,279.1715880680205,-38.07536931129827,False,False,*,unknown,2.477402612158439,52.025454855327226,ok,background_blend
1012999342779262592,1,9.463757309043498,0.8000000000000003,0.0006726783654273,0.1071428571428571,0.3578703413702198,1.1392609845758743,4.762987305407013,RESIDUAL,139.08921243801038,49.918897286531205,False,False,PM*,unknown,3.3872334465203116,71.13190237692655,ok,background_blend
5253820329718230784,2,9.30081671446199,0.6200000000000001,0.0011687735964098,0.15625,0.0435512222161358,1.025509988819994,15.20034694137044,RESIDUAL,156.62322989316377,-61.99939174050814,False,False,*,unknown,0.7100468207107953,14.9109832349267,ok,on_target
2136898791297425792,2,9.294758189398689,0.9200000000000004,0.0008340849606568,0.1714285714285714,0.1104892492392437,0.8474385593544871,4.426518999000595,RESIDUAL,292.897841268969,53.51535037260216,False,False,*,unknown,1.2599930759800535,26.459854595581128,ok,background_blend
4480346266423092864,1,9.07360252841705,1.2000000000000006,0.0012121755242906,0.1764705882352941,0.264658954770924,0.5290179656158909,7.160110790165678,RESIDUAL,276.378138361395,9.743027280386652,False,False,PM*,unknown,1.9631612949857058,41.226387194699825,ok,background_blend
3445587592813622016,1,9.003980469094948,0.5,0.0005643660921372,0.1538461538461538,0.1701284954553038,1.5599021587017528,14.772856796394027,RESIDUAL,81.41875741587549,28.76492982611845,False,False,PM*,unknown,2.5760060555834725,54.096127167252924,ok,background_blend
189442593589992704,0,8.91070933919841,1.1000000000000003,0.0006880028211868,0.125,0.1706284105899302,0.7113875866638796,4.092740369622035,RESIDUAL,83.82331652599879,36.67861339215344,False,False,PM*,unknown,2.1004051449263583,44.108508043453526,ok,background_blend
4036291139570333952,0,8.803018357437708,0.5800000000000001,0.0011070058498188,0.0967741935483871,0.1151051999091765,,4.303821278083143,RESIDUAL,271.1975104380537,-37.99086497946295,False,False,PM*,unknown,1.5951288712246527,33.497706295717705,ok,background_blend
2052773743613431936,2,8.772912764861422,0.6600000000000001,0.0010773568338979,0.2222222222222222,0.1450002779011673,0.7991350042662602,4.2578693017920095,RESIDUAL,292.08734623872306,39.07947525278705,False,False,PM*,unknown,1.297826103650814,27.25434817666709,ok,background_blend
2169882181628993408,0,8.75739448910742,1.980000000000001,0.0006849484057267,0.1538461538461538,0.1378833329575022,0.5526766505807488,4.210725774165362,RESIDUAL,314.0946628998568,51.70318133335105,False,False,PM*,unknown,0.9099468893469264,19.10888467628545,ok,on_target
4878414590001802240,2,8.717192062158365,12.940000000000012,0.0037179643452504,0.6666666666666666,0.4818954673121309,,17.70746292463873,RESIDUAL,71.65070102874934,-29.5208011649391,False,False,PM*,unknown,0.6118497198576637,12.848844117010938,ok,on_target
1919351894524110336,2,8.451348915303575,1.0000000000000004,0.0009080003495565,0.0967741935483871,0.1310605895031167,1.1480187596069626,5.816571341980076,RESIDUAL,356.6600173867185,38.92207385747847,False,False,Em*,unknown,0.7885305501883038,16.55914155395438,ok,on_target
2365993686892860032,1,8.344999327355175,2.0600000000000014,0.0006484004545705,0.21875,0.1633632292266038,0.2451801090501433,4.68906744634575,RESIDUAL,1.7286164837184994,-18.830156732317267,False,False,*,unknown,3.77641821455831,79.3047825057245,ok,background_blend
5810864462554757888,0,8.313619275978189,2.160000000000001,0.0006019666858871,0.2857142857142857,0.6166134414125651,0.6308086284877673,8.270832934362218,RESIDUAL,260.28208163906163,-70.09293766673908,False,False,PM*,unknown,1.3150857240726195,27.61680020552501,ok,background_blend
2943356451050850560,0,8.119440558709226,0.6200000000000001,0.0006901557909216,0.12,0.1084810606132997,1.2505117499901413,3.095167860404014,RESIDUAL,96.27702067242996,-17.9861824974936,False,False,*,unknown,1.5965102504085116,33.52671525857874,ok,background_blend
2532552037595238656,2,8.068418916750337,12.820000000000013,0.0135997951096329,0.2,1.1820040520817758,,126.90847720009886,RESIDUAL,15.020293322797375,-2.017321771795154,False,False,PM*,unknown,,,too_few_cadences,too_few_cadences
1964790037187338368,1,7.895493488260301,1.3200000000000007,0.0008068283808277,0.2352941176470588,0.4487892087656008,0.6476003374012922,4.547442699233492,RESIDUAL,318.71211171790617,37.94744748451479,False,False,PM*,unknown,1.0779717789331213,22.63740735759555,ok,background_blend
5701928217724322688,0,7.771982316387242,1.2800000000000007,0.0013992073767168,0.1538461538461538,0.1367910116293141,0.3441905229866965,17.020991368335494,RESIDUAL,128.13826390702934,-23.38470194869825,False,False,PM*,unknown,1.143609736340529,24.01580446315112,ok,background_blend
4550759506450507648,0,7.501609530821992,12.44000000000001,0.0006270995671748,0.1428571428571428,0.1055011758255733,,6.101828528402936,RESIDUAL,264.6745314952757,18.5612274964199,False,False,PM*,unknown,0.9796349113953776,20.57233313930293,ok,on_target
5369082786461696896,2,7.401561237036383,6.960000000000006,0.0013283009932105,0.6666666666666666,0.9636725847595669,,9.11067406824618,RESIDUAL,178.60108594997035,-51.38557233037484,False,False,PM*,unknown,0.8706302786660376,18.283235851986788,ok,on_target
2201904392635675008,1,6.890923172436013,7.000000000000005,0.0012592768205503,0.1818181818181818,0.1510579630669196,,8.882214618280438,RESIDUAL,340.44123634626294,62.09264614203951,False,False,PM*,unknown,0.8448350146124204,17.74153530686083,ok,on_target
6566354363874336256,2,6.851484293048811,0.6600000000000001,0.0006988339786958,0.0909090909090909,0.060037637676271,1.6266316545576651,8.804942157020653,RESIDUAL,333.97649486634674,-47.301717740490005,False,False,*,unknown,1.9935696282517288,41.8649621932863,ok,background_blend
5749761332920463616,0,6.804757627371432,1.2200000000000006,0.0006570148723131,0.2777777777777778,0.4692271810405695,0.6183513571311311,6.93048511464738,RESIDUAL,132.49058039443403,-9.79643583240922,False,False,PM*,unknown,1.5809393997486165,33.199727394720945,ok,background_blend
1140760012650505856,2,6.65395364092949,0.9200000000000004,0.0017387070927435,0.4166666666666667,0.4352704609431027,0.5584046245147902,6.263829917123479,RESIDUAL,97.92960660548856,78.29338020695948,False,False,*,unknown,2.9889097212488314,62.767104146225456,ok,background_blend
3513050843154028544,1,6.641069481180808,1.0400000000000005,0.0006338411354954,0.1212121212121212,0.0520317932653572,0.8913918164928986,13.07070223961562,RESIDUAL,185.867316708492,-23.161293701978074,False,False,PM*,unknown,0.6870199570799337,14.427419098678609,ok,on_target
3184635412951146880,1,6.575152916269896,12.960000000000012,0.00270040839813,1.0,0.7462172409332618,,33.80326479873152,RESIDUAL,71.68954304799853,-10.444811837245505,False,False,PM*,unknown,0.5724377242424971,12.02119220909244,ok,on_target
6260159032880707456,2,6.548845875306135,12.76000000000001,0.0509049257031628,1.0,0.1361464576038963,,431.69338667384505,RESIDUAL,236.9979525041888,-18.49816083121049,False,False,PM*,unknown,,,too_few_cadences,too_few_cadences
2833895636096692224,2,6.542202125667937,10.340000000000009,0.0014261430779012,0.1176470588235294,0.2974682649276993,,8.2867904212575,RESIDUAL,338.7637059059961,18.34389040602128,False,False,PM*,unknown,1.0401967559811516,21.844131875604184,ok,background_blend
5920924099031147520,0,6.464414641103385,5.420000000000004,0.000543559193828,0.1785714285714285,0.1540054059437115,0.3002953967619711,5.158750581802283,RESIDUAL,266.5532824821226,-54.24818827675256,False,False,PM*,unknown,2.8526311863849623,59.90525491408421,ok,background_blend
6020835621152957312,0,6.431081458427688,0.9800000000000004,0.0006796839250167,0.2727272727272727,0.1986725708322019,1.0837859653977064,7.847806860779022,RESIDUAL,250.1376517800392,-34.92849126183461,False,False,PM*,unknown,0.33574316914606295,7.050606552067322,ok,on_target
6251829064070964352,2,6.420547136688866,12.820000000000013,0.1066157812445875,0.5,0.6753035911737242,,1114.3260683805947,RESIDUAL,232.43800045612684,-21.688715119028075,False,False,*,unknown,2.8476836028106343,59.80135565902332,ok,background_blend
4878172250766902272,1,6.3844915142967045,12.960000000000012,0.003659221513234,0.6666666666666666,0.9069365718501824,,25.81913585071992,RESIDUAL,72.73799340648398,-29.70403832456072,False,False,PM*,unknown,0.7765005569355302,16.306511695646133,ok,on_target
5638560957441999744,0,6.361924761716945,1.4200000000000008,0.0005537254523086,0.1333333333333333,0.1415907025225785,0.6308534925283293,9.383251616290488,RESIDUAL,129.47507912925826,-35.04164537155377,False,False,PM*,unknown,1.6477180549092776,34.60207915309483,ok,background_blend
1236737864403465088,1,6.3573479131467385,12.960000000000012,0.0025326793259952,0.6666666666666666,13.732086106241804,,15.65484589971611,RESIDUAL,221.88832130379888,18.737840089097784,False,False,*,unknown,0.9116232031820818,19.14408726682372,ok,on_target
3239803164060409088,1,6.33271913817374,12.940000000000012,0.0008865183258366,0.2307692307692307,0.1482099862241252,,5.752910331049238,RESIDUAL,75.7312693981346,5.187411607810955,False,False,PM*,unknown,2.858016108298472,60.018338274267904,ok,background_blend
4813154795322072320,2,6.314297123916841,7.180000000000006,0.0126544686045266,0.2222222222222222,0.0034448247805465,9.328673214399338,14.491171767754537,RESIDUAL,77.12044733998493,-41.21289909460298,False,False,PM*,unknown,0.9110105644794818,19.13122185406912,ok,on_target
1140494553609101312,1,6.305393077951432,11.84000000000001,0.0019227669750263,0.4,0.9755299130273573,,17.120042199091856,RESIDUAL,103.0402258503637,79.14781702901779,False,False,PM*,unknown,,,err:ConnectionError,err:ConnectionError
2916890209734949760,1,6.248184659282824,8.380000000000006,0.0045014551203843,0.5,0.1309943923541176,0.1930278821630762,64.1576260544887,RESIDUAL,92.12899253769412,-21.982970671541096,False,False,PM*,unknown,1.886368393227506,39.61373625777762,ok,background_blend
3501156871824448512,2,6.232705458780568,6.760000000000005,0.0013042150605382,0.4285714285714285,0.8465888771155969,,11.16309448175116,RESIDUAL,189.24643113133817,-23.447366474213112,False,False,PM*,unknown,0.5829030485420094,12.240964019382195,ok,on_target
493935296471302784,0,6.208446668372626,12.960000000000012,0.0002984857700529,0.2222222222222222,0.1449985903994879,,6.042647231659336,RESIDUAL,62.39692879129089,69.54006455901425,False,False,PM*,unknown,0.7623233612366054,16.00879058596871,ok,on_target
2693630559783714432,2,6.1698317834096486,6.420000000000005,0.0024288331940869,0.2727272727272727,0.0636046831158504,11.031945937524002,16.16368824333062,RESIDUAL,326.58683909487706,1.7989389533124167,False,False,*,unknown,1.022796221185027,21.478720644885566,ok,background_blend
2618356511982490368,2,6.167484576684564,9.460000000000008,0.001030512238668,0.0909090909090909,0.1010836113751756,,6.122956817811786,RESIDUAL,328.5774304586867,-9.136682097778674,False,False,PM*,unknown,1.2312138674248974,25.855491215922843,ok,background_blend
4063412762919622528,2,6.132775227517262,12.980000000000013,0.0865465420681053,0.5,1.2898318815893743,,242.58101686357296,RESIDUAL,268.8522179053533,-28.14996973200418,False,False,PM*,unknown,0.2484213910438408,5.216849211920657,ok,on_target
6484349591220997248,0,6.113106568657692,12.980000000000013,0.0011341928730881,1.0,8.064525931882638,,15.007264773392595,RESIDUAL,312.9121673636742,-45.45580354488902,False,False,PM*,unknown,1.0115206424446082,21.24193349133677,ok,background_blend
1235773008590203776,1,6.104630803884641,12.980000000000013,0.0064295575789798,0.6666666666666666,6.836255768620817,,38.812639535780576,RESIDUAL,218.9740038765159,17.630734934709217,False,False,*,unknown,0.7557437452746775,15.870618650768227,ok,on_target
1837182671876057472,0,6.088668084128309,7.180000000000006,0.0016386411583947,0.25,0.5158985675368307,,11.809933156562792,RESIDUAL,304.5559314851151,29.20375314568852,False,False,PM*,unknown,0.6031859206873248,12.66690433443382,ok,on_target
1837182676181120896,0,6.088668084128309,7.180000000000006,0.0016386411583947,0.25,0.5158985675368307,,11.809933156562792,RESIDUAL,304.5563139655562,29.203715236262628,False,False,PM*,unknown,0.6620297450558553,13.902624646172962,ok,on_target
70408880650765440,2,6.081635405017705,0.8800000000000003,0.0019110985320023,0.4074074074074074,0.086609196765574,0.5054795231029453,18.564638778644827,RESIDUAL,57.9684297652794,26.40839499417582,False,False,PM*,unknown,2.2011965403605824,46.22512734757223,ok,background_blend
5567252749288699520,2,6.0474195813712965,12.960000000000012,0.0065122510773423,0.6666666666666666,0.1008531264955094,,24.457244183936268,RESIDUAL,95.19668409450507,-44.78684618411416,False,False,PM*,unknown,0.241418802796992,5.0697948587368336,ok,on_target
3291818727004830464,2,5.995025858730374,3.0200000000000022,0.1259024258417964,0.5555555555555556,0.0712468872554872,0.8451197804907411,270.62215949074414,RESIDUAL,76.73056267087883,10.996613415517102,False,False,PM*,unknown,0.1929353649154307,4.051642663224046,ok,on_target
2324785228033780608,0,5.950397543756447,10.780000000000008,0.0001227327986288,0.0909090909090909,0.1243048643882098,,5.0766875465841705,RESIDUAL,354.9644825922254,-32.74476085215323,False,False,PM*,unknown,0.8737813933468361,18.34940926028356,ok,on_target
2624483849765147648,1,5.935961371035002,10.000000000000009,0.0047012572567659,1.0,0.6943786775419503,,33.00691508464517,RESIDUAL,339.2067482061693,-5.718563329237327,False,False,*,unknown,0.9470458576630512,19.887963010924075,ok,on_target
6230564131227399168,1,5.912479968254195,7.1600000000000055,0.002947139903479,0.25,0.7574118332691887,,18.75476496306885,RESIDUAL,221.60275835980536,-23.09962549879007,False,False,*,unknown,1.2412710905473463,26.06669290149427,ok,background_blend
3515021992624319872,2,5.911275025258057,12.28000000000001,0.0146079669062703,0.25,0.4519901384255607,,20.206426216729938,RESIDUAL,185.19342087895708,-19.896334155597305,False,False,PM*,unknown,0.6828341351032677,14.339516837168622,ok,on_target
5850633385855581184,2,5.90682740212586,12.900000000000013,0.0013706023779769,1.0,3.299476570466763,,7.479723180131605,RESIDUAL,208.0183790912596,-67.54110215327127,False,False,PM*,unknown,0.7469115662096549,15.685142890402751,ok,on_target
1361517384591367552,0,5.7852887765313294,9.420000000000009,0.0011786320970039,0.1666666666666666,0.3075908079195569,,16.838351240228516,RESIDUAL,258.22062504976753,44.60838194003702,False,False,Em*,unknown,0.7607442852161846,15.975629989539875,ok,on_target
3835955314919129728,2,5.753429487766221,9.120000000000008,0.0034127755080746,0.4,0.8223598558901224,,21.85555703275356,RESIDUAL,150.51872645060962,1.4691041752651637,False,False,PM*,unknown,0.5996396087694599,12.592431784158656,ok,on_target
2709461328200294144,0,5.751193819282881,10.340000000000009,0.0033400569692685,1.0,1.3773643885407905,,24.01969622565012,RESIDUAL,337.3875824571733,6.817277543397334,False,False,PM*,unknown,1.0074887454255343,21.157263653936223,ok,background_blend
3135502979954728704,0,5.7457120870811496,11.160000000000007,0.0005789891958428,0.2,0.1425747424312989,,8.182369389723926,RESIDUAL,114.10932787681864,2.698899352933131,False,False,PM*,unknown,0.8162973632771626,17.142244628820414,ok,on_target
4807503271195302272,0,5.741264375089042,12.300000000000011,0.0008418988486205,0.2,0.2891902912817456,,14.88505337910922,RESIDUAL,82.11748041935161,-39.37089466014668,False,False,PM*,unknown,1.431840019967053,30.06864041930811,ok,background_blend
3454850802182060032,0,5.628336336369766,4.200000000000003,0.0009327076739206,0.1666666666666666,0.3369742689168042,0.377652244671767,8.054319239317962,RESIDUAL,88.63705554535323,34.65599118307765,False,False,PM*,unknown,0.7112772060936269,14.936821327966165,ok,on_target
4542772653987371008,2,5.610359973969375,12.34000000000001,0.0013357430457634,0.4,0.2161687832167277,,6.182776675179782,RESIDUAL,262.91452216986823,14.5094027183785,False,False,*,unknown,1.906253048354015,40.03131401543431,ok,background_blend
2401754477952215680,2,5.608415673691862,12.52000000000001,0.0343572539005472,0.75,0.4523957627071684,,38.273620230895496,RESIDUAL,340.00891891432224,-19.20008982232511,False,False,*,unknown,,,too_few_cadences,too_few_cadences
1062874942562327680,2,5.585578092629709,1.0800000000000003,0.0021600685190745,0.35,0.0498372850015533,0.949792603035569,15.229641201339833,RESIDUAL,143.80785868212706,60.89451325061954,False,False,PM*,unknown,1.1777414771874342,24.73257102093612,ok,background_blend
6783639439440421376,1,5.565657612140065,9.320000000000007,0.0011301638383068,0.25,0.1353288565881233,,15.678334576405971,RESIDUAL,318.6346188881871,-33.56626810733706,False,False,PM*,unknown,2.1449738961277443,45.04445181868263,ok,background_blend
1725076573672041856,0,5.557882342925465,8.340000000000007,0.0005524101210097,0.1578947368421052,0.1119202388529202,0.9964533967379876,5.379719545659177,RESIDUAL,212.1576134947988,82.60399638586567,False,False,PM*,unknown,0.3360998317095351,7.058096465900237,ok,on_target
2727123401952637312,1,5.54134051011434,12.08000000000001,0.0045040159823872,1.0,4.977603362911816,,34.33730694730582,RESIDUAL,332.7491843787554,10.696684984957503,False,False,PM*,unknown,0.2402618566608713,5.045498989878299,ok,on_target
1066679871269056896,0,5.533110394568716,8.520000000000007,0.001754219368272,0.5,0.9989837833431532,,22.59299336973486,RESIDUAL,149.62277878652546,67.0539750022403,False,False,PM*,unknown,1.113832708224638,23.3904868727174,ok,background_blend
6456423713860176384,0,5.517829077737876,12.20000000000001,0.0017102232617332,0.2857142857142857,0.9656021658649474,,17.585641711864852,RESIDUAL,314.32754020432714,-58.16706063896797,False,False,*,unknown,0.5710224316486573,11.991471064621804,ok,on_target
4622845924010862080,2,5.517489941105481,11.70000000000001,0.0032374889928841,0.2222222222222222,0.5280817490313884,,19.64656658276136,RESIDUAL,70.4461918550847,-79.1535254519603,False,False,PM*,unknown,0.5301670686875828,11.133508442439238,ok,on_target
4567896563401314304,2,5.504831475748939,12.86000000000001,0.0058474385148723,0.5,1.131949648014834,,15.20111942736229,RESIDUAL,257.4509787704805,21.74665770954972,False,False,*,unknown,2.382631252282206,50.03525629792633,ok,background_blend
1281901644545868288,2,5.495968107942024,5.200000000000005,0.0034124552484302,0.2692307692307692,0.0892100894540856,2.7543949657943045,5.620938263666164,RESIDUAL,224.0608072162612,29.468690061983384,False,False,PM*,unknown,0.276734289478342,5.811420079045183,ok,on_target
3812637589576358400,0,5.490376023746715,12.92000000000001,0.0006923533084897,0.2857142857142857,0.5472200207128611,,8.09708156620551,RESIDUAL,170.96507677479138,3.6184325242527455,False,False,PM*,unknown,1.0264432096854992,21.55530740339548,ok,background_blend
816338150415129856,1,5.480227929658031,6.820000000000006,0.0028200826102263,0.3076923076923077,0.2665170197928065,,16.28133579557514,RESIDUAL,136.56681478039582,41.123234311042005,False,False,*,unknown,1.356212522797267,28.480462978742608,ok,background_blend
4171279079771607168,1,5.463804141790724,7.1600000000000055,0.0013910830602048,0.1153846153846153,0.0510490580507565,1.9604155027072687,8.42489042774085,RESIDUAL,270.2861769431016,-7.055930078346985,False,False,PM*,unknown,0.8725268872082418,18.32306463137308,ok,on_target
1755396220997391744,0,5.414845242904237,12.980000000000013,0.0028527999727241,0.4,2.9945979262384186,,31.724595420641936,RESIDUAL,308.2194351450961,11.743495270612014,False,False,PM*,unknown,1.1066483312117184,23.239614955446086,ok,background_blend
5271714400385141888,2,5.406133488212123,12.800000000000011,0.0036982525816056,1.0,1.0221782769890109,,23.73949046636372,RESIDUAL,130.2843471001368,-67.79726447698638,False,False,PM*,unknown,3.4606070499210158,72.67274804834132,ok,background_blend
2456043276890994176,0,5.397033202026278,8.540000000000006,0.0009007196572285,0.25,0.1862774400464871,,531.7917479605713,RESIDUAL,18.264091930810547,-13.96307556975908,False,False,PM*,unknown,4.326242691007362,90.8510965111546,ok,background_blend
4507900371418091008,0,5.38890031269218,7.500000000000006,0.0016621950537825,0.1875,0.1392395068540908,,9.780587495094672,RESIDUAL,283.0131442972809,15.64225660967455,False,False,*,unknown,2.01317605164604,42.27669708456684,ok,background_blend
6291050220079821056,0,5.3712982671495855,12.68000000000001,0.1076746307854956,1.0,0.0686411537266322,,1078.6845809405936,RESIDUAL,210.6971067235584,-18.83230302802381,False,False,Y*?,unknown,0.3902985194853601,8.196268909192563,ok,on_target
2108671922631502080,2,5.34210930234604,12.42000000000001,0.0024470390315272,0.2727272727272727,0.2534040447049556,,15.325375869379773,RESIDUAL,277.01419385402545,38.84917323826563,False,False,PM*,unknown,1.2109738694159464,25.430451257734877,ok,background_blend
302523378773453824,1,5.332608115611766,12.76000000000001,0.0016680198970493,1.0,14.123945571488482,,13.632887696282165,RESIDUAL,27.02977056100783,29.934734185527454,False,False,PM*,unknown,0.675892209600513,14.193736401610773,ok,on_target
6196386224594323840,0,5.329443609734552,7.960000000000006,0.0006818419130896,0.1818181818181818,0.4381221128838338,,15.265737339446767,RESIDUAL,200.9880552896609,-20.92354322783529,False,False,*,unknown,2.146583073017965,45.07824453337727,ok,background_blend
6899592733113659392,2,5.303321486609585,12.980000000000013,0.0065966461282107,0.5,0.2803651879766421,,45.38283989403461,RESIDUAL,308.9926647582384,-13.962902490922492,False,False,PM*,unknown,2.452171843790289,51.49560871959608,ok,background_blend
2108939649413450368,2,5.2982538628556926,12.720000000000011,0.006200273455774,0.1818181818181818,0.1841051123108702,,9.91414937250762,RESIDUAL,273.9087584057837,38.326383022606095,False,False,PM*,unknown,1.1412289958064947,23.96580891193639,ok,background_blend
2652682238504364800,2,5.277678835216762,0.7800000000000002,0.0022659656151751,0.1951219512195122,0.0183623422690504,0.7558821322923972,20.51800314144511,RESIDUAL,340.656524656126,-1.7311919607801154,False,False,*,unknown,0.2561265955123137,5.3786585057585885,ok,on_target
1279097988677137280,1,5.25560137071163,8.880000000000008,0.000760616083111,0.1538461538461538,0.1943726056565196,,7.847847950740295,RESIDUAL,218.95823462688543,25.13639681108626,False,False,Em*,unknown,0.7714080036643337,16.199568076951007,ok,on_target
